company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_hour,total_pax,lap_child_count,basic_economy_pax,child_count,stroller_users,pnr_count,ssr_total,ssr_wheelchair,ssr_umnr,ssr_medical,ssr_blind,ssr_deaf,ssr_pet,total_bags,transfer_bags,slack_minutes,neg_slack_minutes,pax_load_factor,transfer_bag_ratio,special_needs_numer,special_needs_ratio,wheelchair_ratio,umnr_ratio,medical_ratio,blind_ratio,deaf_ratio,pet_ratio,departure_delay_minutes,arrival_delay_minutes,day
G7,4425,2025-08-04,ORD,GRR,2025-08-04 14:00:00+00:00,2025-08-04 16:04:00+00:00,2025-08-04 14:05:00+00:00,2025-08-04 16:11:00+00:00,50,CRJ-550,Express,149,173,29,14,50,0,0,0,0,44,3,0,0,0,0,0,0,59.0,58.0,120,-120,1.0,0.9830508474576272,3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2025-08-04
UA,2618,2025-08-12,ORD,STL,2025-08-12 14:23:00+00:00,2025-08-12 15:47:00+00:00,2025-08-12 14:27:00+00:00,2025-08-12 15:58:00+00:00,150,A320-200,Mainline,89,121,46,14,150,1,0,8,0,100,3,0,0,0,0,0,0,132.0,115.0,43,-43,1.0,0.8712121212121212,12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2025-08-12
YX,3694,2025-08-01,ORD,ROC,2025-08-01 10:45:00+00:00,2025-08-01 13:40:00+00:00,2025-08-01 10:42:00+00:00,2025-08-01 13:04:00+00:00,76,ERJ-175,Express,75,37,34,10,88,1,0,3,1,58,0,0,0,0,0,0,0,47.0,26.0,41,-41,1.0,0.5531914893617021,5,0.056818181818181816,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-36.0,2025-08-01
OO,5737,2025-08-11,ORD,OMA,2025-08-11 21:12:00+00:00,2025-08-11 23:00:00+00:00,2025-08-11 21:30:00+00:00,2025-08-11 23:12:00+00:00,76,ERJ-175,Express,57,45,34,21,66,0,0,3,2,45,0,0,0,0,0,0,0,30.0,28.0,23,-23,0.868421052631579,0.9333333333333333,5,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,2025-08-11
OO,5447,2025-08-01,ORD,PVD,2025-08-01 11:05:00+00:00,2025-08-01 14:39:00+00:00,2025-08-01 11:02:00+00:00,2025-08-01 14:13:00+00:00,70,ERJ-175,Express,206,226,34,11,78,2,0,2,1,48,0,0,0,0,0,0,0,60.0,16.0,172,-172,1.0,0.26666666666666666,5,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-26.0,2025-08-01
UA,1975,2025-08-06,ORD,ATL,2025-08-06 07:30:00+00:00,2025-08-06 10:40:00+00:00,2025-08-06 07:22:00+00:00,2025-08-06 10:23:00+00:00,126,A319-100,Mainline,527,555,43,7,115,0,0,3,0,81,2,0,0,0,0,0,0,48.0,22.0,484,-484,0.9126984126984127,0.4583333333333333,5,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-17.0,2025-08-06
UA,2148,2025-08-07,ORD,SAT,2025-08-07 19:40:00+00:00,2025-08-07 22:38:00+00:00,2025-08-07 19:46:00+00:00,2025-08-07 22:17:00+00:00,150,A320-200,Mainline,60,58,46,19,120,0,0,3,2,86,2,0,0,0,0,0,0,89.0,78.0,14,-14,0.8,0.8764044943820225,7,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-21.0,2025-08-07
UA,1485,2025-08-13,ORD,SEA,2025-08-13 13:40:00+00:00,2025-08-13 16:20:00+00:00,2025-08-13 14:20:00+00:00,2025-08-13 16:29:00+00:00,179,B737-900,Mainline,58,105,56,13,212,1,0,8,1,108,10,0,0,0,0,0,0,151.0,86.0,2,-2,1.0,0.5695364238410596,20,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,2025-08-13
UA,2658,2025-08-12,ORD,SMF,2025-08-12 16:00:00+00:00,2025-08-12 18:35:00+00:00,2025-08-12 16:11:00+00:00,2025-08-12 19:24:00+00:00,179,B737-MAX9,Mainline,78,92,56,16,166,1,0,7,2,110,6,0,0,0,0,0,0,121.0,87.0,22,-22,0.9273743016759777,0.71900826446281,16,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,2025-08-12
OO,5051,2025-08-10,ORD,LAF,2025-08-10 21:15:00+00:00,2025-08-10 23:13:00+00:00,2025-08-10 21:33:00+00:00,2025-08-10 23:26:00+00:00,50,CRJ-200,Express,72,48,29,21,15,0,0,0,0,12,0,0,0,0,0,0,0,12.0,7.0,43,-43,0.3,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,2025-08-10
OO,5964,2025-08-01,ORD,CID,2025-08-01 17:57:00+00:00,2025-08-01 19:13:00+00:00,2025-08-01 18:04:00+00:00,2025-08-01 19:19:00+00:00,76,ERJ-175,Express,42,34,34,17,79,0,0,3,0,51,0,0,0,0,0,0,0,54.0,53.0,8,-8,1.0,0.9814814814814815,3,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2025-08-01
UA,1224,2025-08-09,ORD,LAX,2025-08-09 06:10:00+00:00,2025-08-09 08:39:00+00:00,2025-08-09 06:03:00+00:00,2025-08-09 08:21:00+00:00,179,B737-900,Mainline,828,848,119,6,242,3,0,17,6,107,3,0,0,0,0,0,0,131.0,9.0,709,-709,1.0,0.06870229007633588,29,0.11983471074380166,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-18.0,2025-08-09
UA,1616,2025-08-01,ORD,GRR,2025-08-01 18:20:00+00:00,2025-08-01 20:35:00+00:00,2025-08-01 18:21:00+00:00,2025-08-01 20:16:00+00:00,126,A319-100,Mainline,90,100,43,18,143,1,0,5,0,90,1,0,0,0,0,0,0,100.0,92.0,47,-47,1.0,0.92,7,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-19.0,2025-08-01
G7,4558,2025-08-06,ORD,XNA,2025-08-06 08:42:00+00:00,2025-08-06 10:43:00+00:00,2025-08-06 08:36:00+00:00,2025-08-06 10:16:00+00:00,50,CRJ-550,Express,58,53,29,8,48,0,0,0,0,47,0,0,0,0,0,0,0,19.0,13.0,29,-29,0.96,0.6842105263157895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-27.0,2025-08-06
OO,5124,2025-08-05,ORD,EAU,2025-08-05 21:07:00+00:00,2025-08-05 22:30:00+00:00,2025-08-05 21:57:00+00:00,2025-08-05 23:15:00+00:00,50,CRJ-200,Express,63,40,29,21,57,0,0,2,1,37,1,0,0,0,0,0,0,51.0,39.0,34,-34,1.0,0.7647058823529411,4,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,2025-08-05
OO,5980,2025-08-09,ORD,GTF,2025-08-09 08:45:00+00:00,2025-08-09 11:29:00+00:00,2025-08-09 08:41:00+00:00,2025-08-09 12:04:00+00:00,76,ERJ-175,Express,40,60,34,8,93,1,0,7,2,51,1,0,0,0,0,0,0,51.0,33.0,6,-6,1.0,0.6470588235294118,11,0.11827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,35.0,2025-08-09
OO,5852,2025-08-05,ORD,HSV,2025-08-05 10:46:00+00:00,2025-08-05 12:37:00+00:00,2025-08-05 10:41:00+00:00,2025-08-05 12:17:00+00:00,76,ERJ-175,Express,85,87,34,10,68,1,0,2,1,52,2,0,0,0,0,0,0,46.0,27.0,51,-51,0.8947368421052632,0.5869565217391305,6,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-20.0,2025-08-05
YX,3568,2025-08-08,ORD,YYZ,2025-08-08 10:50:00+00:00,2025-08-08 13:42:00+00:00,2025-08-08 10:47:00+00:00,2025-08-08 13:43:00+00:00,76,ERJ-175,Express,68,81,42,10,86,0,0,3,0,63,0,0,0,0,0,0,0,51.0,34.0,26,-26,1.0,0.6666666666666666,3,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,2025-08-08
G7,4387,2025-08-03,ORD,CID,2025-08-03 09:20:00+00:00,2025-08-03 10:40:00+00:00,2025-08-03 09:13:00+00:00,2025-08-03 10:26:00+00:00,50,CRJ-550,Express,96,106,29,9,53,0,0,2,0,37,1,0,0,0,0,0,0,40.0,40.0,67,-67,1.0,1.0,3,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-14.0,2025-08-03
OO,5585,2025-08-12,ORD,ATW,2025-08-12 12:57:00+00:00,2025-08-12 14:08:00+00:00,2025-08-12 13:18:00+00:00,2025-08-12 14:38:00+00:00,50,CRJ-550,Express,53,99,29,12,54,0,0,2,1,36,0,0,0,0,0,0,0,26.0,25.0,24,-24,1.0,0.9615384615384616,3,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,2025-08-12
G7,4476,2025-08-08,ORD,CAE,2025-08-08 13:55:00+00:00,2025-08-08 17:00:00+00:00,2025-08-08 13:55:00+00:00,2025-08-08 16:53:00+00:00,50,CRJ-550,Express,49,61,29,13,51,0,0,0,0,42,1,0,0,0,0,0,0,33.0,13.0,20,-20,1.0,0.3939393939393939,1,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,2025-08-08
G7,4186,2025-08-14,ORD,MLI,2025-08-14 20:20:00+00:00,2025-08-14 21:37:00+00:00,2025-08-14 20:40:00+00:00,2025-08-14 21:44:00+00:00,50,CRJ-550,Express,90,33,29,20,46,0,0,1,0,33,1,0,0,0,0,0,0,34.0,31.0,61,-61,0.92,0.9117647058823529,2,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,2025-08-14
UA,2343,2025-08-03,ORD,IND,2025-08-03 14:21:00+00:00,2025-08-03 16:32:00+00:00,2025-08-03 15:02:00+00:00,2025-08-03 16:58:00+00:00,179,B737-900,Mainline,72,127,56,14,176,0,0,3,0,139,3,0,0,0,0,0,0,125.0,120.0,16,-16,0.9832402234636871,0.96,6,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,41.0,26.0,2025-08-03
G7,4611,2025-08-06,ORD,MDT,2025-08-06 07:15:00+00:00,2025-08-06 10:14:00+00:00,2025-08-06 07:07:00+00:00,2025-08-06 10:30:00+00:00,50,CRJ-550,Express,1155,1162,29,7,45,0,0,1,0,38,2,0,0,0,0,0,0,21.0,20.0,1126,-1126,0.9,0.9523809523809523,3,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,16.0,2025-08-06
UA,2665,2025-08-01,ORD,IAH,2025-08-01 21:07:00+00:00,2025-08-01 23:57:00+00:00,2025-08-01 21:50:00+00:00,2025-08-02 00:34:00+00:00,179,B737-MAX9,Mainline,72,72,56,21,216,2,0,10,5,124,1,0,0,0,0,0,0,142.0,117.0,16,-16,1.0,0.823943661971831,18,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,43.0,37.0,2025-08-01
UA,2182,2025-08-08,ORD,PHL,2025-08-08 11:20:00+00:00,2025-08-08 14:29:00+00:00,2025-08-08 13:26:00+00:00,2025-08-08 16:38:00+00:00,150,A320-200,Mainline,93,234,46,11,181,2,0,10,2,106,5,0,0,0,0,0,0,88.0,17.0,47,-47,1.0,0.19318181818181818,19,0.10497237569060773,0.0,0.0,0.0,0.0,0.0,0.0,126.0,129.0,2025-08-08
UA,2481,2025-08-15,ORD,SYR,2025-08-15 18:20:00+00:00,2025-08-15 21:16:00+00:00,2025-08-15 19:53:00+00:00,2025-08-15 22:39:00+00:00,150,A320-200,Mainline,-56,45,46,18,185,0,0,11,3,113,4,0,0,0,0,0,0,116.0,106.0,-102,102,1.0,0.9137931034482759,18,0.0972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,93.0,83.0,2025-08-15
UA,2243,2025-08-08,ORD,RIC,2025-08-08 18:20:00+00:00,2025-08-08 21:30:00+00:00,2025-08-08 18:21:00+00:00,2025-08-08 21:17:00+00:00,150,A320-200,Mainline,86,84,46,18,172,1,0,6,2,86,2,0,0,0,0,0,0,79.0,49.0,40,-40,1.0,0.620253164556962,11,0.06395348837209303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-13.0,2025-08-08
UA,2691,2025-08-10,ORD,EWR,2025-08-10 08:35:00+00:00,2025-08-10 11:53:00+00:00,2025-08-10 08:41:00+00:00,2025-08-10 11:56:00+00:00,179,B737-MAX9,Mainline,74,89,56,8,201,1,0,7,2,130,3,0,0,0,0,0,0,111.0,34.0,18,-18,1.0,0.3063063063063063,13,0.06467661691542288,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2025-08-10
UA,2154,2025-08-09,ORD,ROC,2025-08-09 18:25:00+00:00,2025-08-09 21:13:00+00:00,2025-08-09 19:50:00+00:00,2025-08-09 22:24:00+00:00,179,B737-900,Mainline,123,192,119,18,191,0,0,12,1,93,3,0,0,0,0,0,0,146.0,134.0,4,-4,1.0,0.9178082191780822,16,0.08376963350785341,0.0,0.0,0.0,0.0,0.0,0.0,85.0,71.0,2025-08-09
UA,2254,2025-08-14,ORD,PDX,2025-08-14 09:10:00+00:00,2025-08-14 11:43:00+00:00,2025-08-14 10:00:00+00:00,2025-08-14 12:07:00+00:00,200,A321-2NX,Mainline,30,82,62,9,217,4,0,8,1,134,2,0,0,0,0,0,0,129.0,106.0,-32,32,1.0,0.8217054263565892,15,0.06912442396313365,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,2025-08-14
OO,5874,2025-08-10,ORD,PIA,2025-08-10 15:35:00+00:00,2025-08-10 16:43:00+00:00,2025-08-10 15:44:00+00:00,2025-08-10 17:02:00+00:00,50,CRJ-200,Express,66,67,29,15,44,0,0,1,0,31,2,0,0,0,0,0,0,70.0,55.0,37,-37,0.88,0.7857142857142857,3,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,2025-08-10
UA,1306,2025-08-11,ORD,TPA,2025-08-11 07:30:00+00:00,2025-08-11 11:21:00+00:00,2025-08-11 07:29:00+00:00,2025-08-11 11:18:00+00:00,179,B737-MAX9,Mainline,90,97,62,7,222,2,0,11,2,131,6,0,0,0,0,0,0,138.0,47.0,28,-28,1.0,0.34057971014492755,21,0.0945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,2025-08-11
UA,938,2025-08-01,ORD,LHR,2025-08-01 21:25:00+00:00,2025-08-02 11:45:00+00:00,2025-08-01 21:26:00+00:00,2025-08-02 11:25:00+00:00,167,B767-300,Mainline,245,226,145,21,205,0,0,13,3,91,2,0,0,0,0,0,0,152.0,38.0,100,-100,1.0,0.25,18,0.08780487804878048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,2025-08-01
UA,2144,2025-08-13,ORD,YYZ,2025-08-13 13:01:00+00:00,2025-08-13 15:46:00+00:00,2025-08-13 13:01:00+00:00,2025-08-13 15:49:00+00:00,126,A319-100,Mainline,76,66,52,13,133,1,0,2,1,89,1,0,0,0,0,0,0,87.0,34.0,24,-24,1.0,0.39080459770114945,5,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2025-08-13
G7,4590,2025-08-11,ORD,MDT,2025-08-11 16:45:00+00:00,2025-08-11 19:52:00+00:00,2025-08-11 17:13:00+00:00,2025-08-11 20:19:00+00:00,50,CRJ-550,Express,2660,2719,29,16,50,0,0,0,0,48,0,0,0,0,0,0,0,26.0,17.0,2631,-2631,1.0,0.6538461538461539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,2025-08-11
UA,1502,2025-08-12,ORD,RDU,2025-08-12 14:00:00+00:00,2025-08-12 17:08:00+00:00,2025-08-12 19:53:00+00:00,2025-08-12 23:33:00+00:00,179,B737-900,Mainline,75,441,56,14,184,0,0,9,1,106,2,0,0,0,0,0,0,98.0,56.0,19,-19,1.0,0.5714285714285714,12,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,353.0,385.0,2025-08-12
OO,5499,2025-08-14,ORD,SBN,2025-08-14 19:35:00+00:00,2025-08-14 21:35:00+00:00,2025-08-14 19:31:00+00:00,2025-08-14 21:15:00+00:00,50,CRJ-200,Express,149,138,29,19,41,0,0,2,1,28,0,0,0,0,0,0,0,33.0,23.0,120,-120,0.82,0.696969696969697,3,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-20.0,2025-08-14
OO,5045,2025-08-06,ORD,RHI,2025-08-06 16:35:00+00:00,2025-08-06 17:57:00+00:00,2025-08-06 18:03:00+00:00,2025-08-06 19:09:00+00:00,50,CRJ-200,Express,-15,35,29,16,51,1,0,2,0,36,0,0,0,0,0,0,0,45.0,28.0,-44,44,1.0,0.6222222222222222,3,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,88.0,72.0,2025-08-06
G7,4188,2025-08-05,ORD,GSO,2025-08-05 18:10:00+00:00,2025-08-05 21:17:00+00:00,2025-08-05 18:00:00+00:00,2025-08-05 21:00:00+00:00,50,CRJ-550,Express,127,126,29,18,53,0,0,3,1,37,0,0,0,0,0,0,0,19.0,15.0,98,-98,1.0,0.7894736842105263,4,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-17.0,2025-08-05
UA,669,2025-08-07,ORD,AUS,2025-08-07 07:10:00+00:00,2025-08-07 10:03:00+00:00,2025-08-07 07:03:00+00:00,2025-08-07 09:38:00+00:00,166,B737-800,Mainline,440,301,51,7,103,1,0,5,0,70,4,0,0,0,0,0,0,55.0,27.0,389,-389,0.6204819277108434,0.4909090909090909,10,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-25.0,2025-08-07
G7,4452,2025-08-09,ORD,RIC,2025-08-09 10:50:00+00:00,2025-08-09 13:57:00+00:00,2025-08-09 10:47:00+00:00,2025-08-09 14:03:00+00:00,50,CRJ-550,Express,58,63,29,10,51,0,0,3,0,32,4,0,0,0,0,0,0,34.0,18.0,29,-29,1.0,0.5294117647058824,7,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,2025-08-09
OO,5376,2025-08-08,ORD,LEX,2025-08-08 14:30:00+00:00,2025-08-08 17:01:00+00:00,2025-08-08 14:28:00+00:00,2025-08-08 17:10:00+00:00,70,ERJ-175,Express,77,58,34,14,57,0,0,2,0,41,3,0,0,0,0,0,0,28.0,26.0,43,-43,0.8142857142857143,0.9285714285714286,5,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,9.0,2025-08-08
OO,5668,2025-08-14,ORD,MKE,2025-08-14 14:09:00+00:00,2025-08-14 15:10:00+00:00,2025-08-14 14:07:00+00:00,2025-08-14 15:11:00+00:00,50,CRJ-550,Express,40,44,29,14,54,0,0,2,0,35,3,0,0,0,0,0,0,37.0,38.0,11,-11,1.0,1.0,5,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,2025-08-14
OO,5930,2025-08-11,ORD,FAR,2025-08-11 13:20:00+00:00,2025-08-11 15:29:00+00:00,2025-08-11 13:26:00+00:00,2025-08-11 15:30:00+00:00,50,CRJ-200,Express,1118,989,29,13,41,0,0,0,0,38,0,0,0,0,0,0,0,39.0,19.0,1089,-1089,0.82,0.48717948717948717,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2025-08-11
UA,1097,2025-08-02,ORD,DCA,2025-08-02 11:15:00+00:00,2025-08-02 14:13:00+00:00,2025-08-02 12:19:00+00:00,2025-08-02 14:58:00+00:00,126,B737-700,Mainline,-22,45,43,11,142,0,0,7,0,79,0,0,0,0,0,0,0,73.0,20.0,-65,65,1.0,0.273972602739726,7,0.04929577464788732,0.0,0.0,0.0,0.0,0.0,0.0,64.0,45.0,2025-08-02
OO,5051,2025-08-06,ORD,LAF,2025-08-06 21:15:00+00:00,2025-08-06 23:13:00+00:00,2025-08-06 21:52:00+00:00,2025-08-06 23:41:00+00:00,50,CRJ-550,Express,58,101,29,21,9,0,0,0,0,9,0,0,0,0,0,0,0,3.0,1.0,29,-29,0.18,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.0,2025-08-06
UA,1741,2025-08-08,ORD,JAC,2025-08-08 09:20:00+00:00,2025-08-08 11:35:00+00:00,2025-08-08 09:18:00+00:00,2025-08-08 11:36:00+00:00,126,B737-700,Mainline,107,131,43,9,140,0,0,5,1,82,1,0,0,0,0,0,0,88.0,47.0,64,-64,1.0,0.5340909090909091,7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,2025-08-08
UA,1113,2025-08-13,ORD,ALB,2025-08-13 11:59:00+00:00,2025-08-13 15:09:00+00:00,2025-08-13 12:07:00+00:00,2025-08-13 15:28:00+00:00,166,B737-800,Mainline,66,44,51,11,162,3,0,9,2,97,4,0,0,0,0,0,0,67.0,45.0,15,-15,0.9759036144578314,0.6716417910447762,18,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,2025-08-13
UA,2347,2025-08-08,ORD,CLE,2025-08-08 21:13:00+00:00,2025-08-08 23:39:00+00:00,2025-08-08 21:42:00+00:00,2025-08-09 00:04:00+00:00,166,B737-MAX8,Mainline,4,54,51,21,124,2,0,6,0,74,2,0,0,0,0,0,0,87.0,78.0,-47,47,0.7469879518072289,0.896551724137931,10,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,2025-08-08
OO,5219,2025-08-13,ORD,GRB,2025-08-13 20:20:00+00:00,2025-08-13 21:37:00+00:00,2025-08-13 20:10:00+00:00,2025-08-13 21:13:00+00:00,50,CRJ-550,Express,104,86,29,20,52,1,0,5,1,29,0,0,0,0,0,0,0,41.0,41.0,75,-75,1.0,1.0,7,0.1346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-24.0,2025-08-13
G7,4458,2025-08-03,ORD,LIT,2025-08-03 12:45:00+00:00,2025-08-03 14:38:00+00:00,2025-08-03 12:41:00+00:00,2025-08-03 14:19:00+00:00,50,CRJ-550,Express,42,54,29,12,50,0,0,0,0,40,2,0,0,0,0,0,0,42.0,33.0,13,-13,1.0,0.7857142857142857,2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-19.0,2025-08-03
G7,4517,2025-08-07,ORD,SCE,2025-08-07 14:10:00+00:00,2025-08-07 17:01:00+00:00,2025-08-07 14:09:00+00:00,2025-08-07 17:11:00+00:00,50,CRJ-550,Express,127,140,29,14,58,1,0,2,1,43,0,0,0,0,0,0,0,32.0,26.0,98,-98,1.0,0.8125,4,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10.0,2025-08-07
UA,2179,2025-08-03,ORD,SFO,2025-08-03 18:20:00+00:00,2025-08-03 21:09:00+00:00,2025-08-03 19:28:00+00:00,2025-08-03 21:53:00+00:00,234,B757-300,Mainline,75,106,66,18,299,3,0,19,2,169,6,0,0,0,0,0,0,173.0,54.0,9,-9,1.0,0.31213872832369943,30,0.10033444816053512,0.0,0.0,0.0,0.0,0.0,0.0,68.0,44.0,2025-08-03
UA,265,2025-08-03,ORD,YYZ,2025-08-03 17:55:00+00:00,2025-08-03 20:44:00+00:00,2025-08-03 18:17:00+00:00,2025-08-03 20:54:00+00:00,126,A319-100,Mainline,65,57,52,17,116,1,0,6,1,69,0,0,0,0,0,0,0,51.0,20.0,13,-13,0.9206349206349206,0.39215686274509803,8,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,2025-08-03
OO,5392,2025-08-04,ORD,OKC,2025-08-04 19:36:00+00:00,2025-08-04 22:03:00+00:00,2025-08-04 19:46:00+00:00,2025-08-04 22:04:00+00:00,76,ERJ-175,Express,41,44,34,19,72,1,0,1,0,59,0,0,0,0,0,0,0,49.0,43.0,7,-7,0.9473684210526315,0.8775510204081632,2,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2025-08-04
YX,3468,2025-08-05,ORD,BGR,2025-08-05 11:50:00+00:00,2025-08-05 15:39:00+00:00,2025-08-05 11:45:00+00:00,2025-08-05 15:26:00+00:00,76,ERJ-175,Express,47,59,34,11,69,0,0,4,2,38,2,0,0,0,0,0,0,34.0,28.0,13,-13,0.9078947368421053,0.8235294117647058,8,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-13.0,2025-08-05
UA,2677,2025-08-14,ORD,IAD,2025-08-14 17:56:00+00:00,2025-08-14 20:55:00+00:00,2025-08-14 18:25:00+00:00,2025-08-14 21:18:00+00:00,176,B757-200,Mainline,246,290,122,17,184,0,0,3,0,156,0,0,0,0,0,0,0,148.0,46.0,124,-124,1.0,0.3108108108108108,3,0.016304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,2025-08-14
UA,972,2025-08-13,ORD,BRU,2025-08-13 17:55:00+00:00,2025-08-14 09:00:00+00:00,2025-08-13 18:07:00+00:00,2025-08-14 08:52:00+00:00,318,B787-10,Mainline,155,195,155,17,382,0,0,20,3,187,14,0,0,0,0,0,0,400.0,316.0,0,0,1.0,0.79,37,0.0968586387434555,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-8.0,2025-08-13
UA,503,2025-08-02,ORD,DEN,2025-08-02 14:35:00+00:00,2025-08-02 16:27:00+00:00,2025-08-02 15:02:00+00:00,2025-08-02 17:06:00+00:00,231,B767-400,Mainline,75,113,82,14,288,3,0,21,5,163,3,0,0,0,0,0,0,165.0,75.0,-7,7,1.0,0.45454545454545453,32,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,2025-08-02
UA,664,2025-08-14,ORD,LGA,2025-08-14 16:00:00+00:00,2025-08-14 19:20:00+00:00,2025-08-14 17:42:00+00:00,2025-08-14 20:58:00+00:00,166,B737-800,Mainline,3,63,51,16,180,0,0,4,0,139,3,0,0,0,0,0,0,92.0,30.0,-48,48,1.0,0.32608695652173914,7,0.03888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,102.0,98.0,2025-08-14
UA,2627,2025-08-10,ORD,MSP,2025-08-10 21:50:00+00:00,2025-08-10 23:28:00+00:00,2025-08-10 22:26:00+00:00,2025-08-10 23:56:00+00:00,179,B737-900,Mainline,104,57,56,21,211,0,0,9,4,123,1,0,0,0,0,0,0,71.0,46.0,48,-48,1.0,0.647887323943662,14,0.06635071090047394,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.0,2025-08-10
UA,1658,2025-08-08,ORD,EWR,2025-08-08 06:00:00+00:00,2025-08-08 09:13:00+00:00,2025-08-08 05:56:00+00:00,2025-08-08 09:07:00+00:00,179,B737-900,Mainline,504,504,56,6,184,1,0,4,1,135,1,0,0,0,0,0,0,61.0,15.0,448,-448,1.0,0.2459016393442623,7,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-6.0,2025-08-08
UA,1983,2025-08-07,ORD,LAX,2025-08-07 16:50:00+00:00,2025-08-07 19:21:00+00:00,2025-08-07 17:38:00+00:00,2025-08-07 19:37:00+00:00,179,B737-900,Mainline,11,58,56,16,203,0,0,8,1,108,3,0,0,0,0,0,0,130.0,75.0,-45,45,1.0,0.5769230769230769,12,0.059113300492610835,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,2025-08-07
