day,scheduled_arrival_station_code,flights,avg_difficulty,pct_difficult
2025-08-07,ICT,4,0.5549864620938628,50.0
2025-08-07,FSD,4,0.5533957581227437,25.0
2025-08-07,CMX,3,0.5529031287605295,33.33333333333333
2025-08-07,STL,7,0.5503352243424445,42.857142857142854
2025-08-07,CUN,2,0.5495938628158845,50.0
2025-08-07,CLT,2,0.5459160649819494,50.0
2025-08-07,SAT,3,0.5391245487364621,33.33333333333333
2025-08-07,CVG,7,0.5381188757091284,57.14285714285714
2025-08-07,SEA,6,0.5324608904933815,50.0
2025-08-07,ANC,2,0.5291290613718411,50.0
2025-08-07,EAU,2,0.526917870036101,50.0
2025-08-07,BWI,4,0.5249435920577616,50.0
2025-08-07,BOI,2,0.5232175090252708,50.0
2025-08-07,CDG,1,0.5228339350180505,0.0
2025-08-07,EDI,1,0.5209837545126353,0.0
2025-08-07,RNO,1,0.5180054151624548,0.0
2025-08-07,MCI,6,0.5172533092659446,50.0
2025-08-07,DTW,7,0.5126998452810727,42.857142857142854
2025-08-07,IAD,6,0.5112289410348977,66.66666666666666
2025-08-07,SMF,3,0.5103339350180506,66.66666666666666
2025-08-07,ELP,1,0.5086191335740072,0.0
2025-08-07,SNA,2,0.5082806859205776,50.0
2025-08-07,ALB,2,0.5077166064981949,50.0
2025-08-07,RIC,3,0.5061823104693141,33.33333333333333
2025-08-07,CHO,2,0.5048059566787003,50.0
2025-08-07,FNT,3,0.5045276774969917,33.33333333333333
2025-08-07,SRQ,1,0.5041516245487364,0.0
2025-08-07,MXP,1,0.5040162454873647,0.0
2025-08-07,ABQ,2,0.4974954873646209,50.0
2025-08-07,CMH,7,0.49523594636410523,57.14285714285714
2025-08-07,BUF,4,0.4905460288808664,50.0
2025-08-07,PHX,3,0.49026774969915765,33.33333333333333
2025-08-07,SAN,5,0.49015342960288805,60.0
2025-08-07,FCO,1,0.4898465703971119,0.0
2025-08-07,LAX,10,0.4886146209386282,60.0
2025-08-07,MSN,6,0.4876880264741275,16.666666666666664
2025-08-07,PDX,5,0.4852166064981949,20.0
2025-08-07,BTV,2,0.4835514440433212,0.0
2025-08-07,DLH,3,0.4835439229843563,33.33333333333333
2025-08-07,TYS,3,0.4818291215403128,0.0
2025-08-07,GRB,6,0.48158092659446444,50.0
2025-08-07,PIT,5,0.48037003610108303,0.0
2025-08-07,FLL,3,0.48002406738868825,33.33333333333333
2025-08-07,CIU,1,0.4796931407942238,0.0
2025-08-07,BIL,1,0.4790162454873646,0.0
2025-08-07,MCO,6,0.47892599277978337,16.666666666666664
2025-08-07,CHA,3,0.47754211793020457,0.0
2025-08-07,FWA,4,0.47673736462093863,25.0
2025-08-07,JST,1,0.4759927797833935,0.0
2025-08-07,CLE,7,0.4748194945848376,57.14285714285714
2025-08-07,IAH,10,0.47458483754512637,30.0
2025-08-07,JLN,1,0.4736462093862816,0.0
2025-08-07,COS,2,0.47305956678700367,0.0
2025-08-07,SGF,4,0.4714124548736462,25.0
2025-08-07,BHM,2,0.47116425992779776,0.0
2025-08-07,CID,4,0.4686033393501805,50.0
2025-08-07,TUL,4,0.4683889891696751,0.0
2025-08-07,GSP,2,0.4682084837545126,50.0
2025-08-07,FAR,4,0.46706904332129967,50.0
2025-08-07,SJU,2,0.46620036101083034,0.0
2025-08-07,LEX,4,0.4648578519855595,0.0
2025-08-07,MSP,7,0.46407942238267147,42.857142857142854
2025-08-07,YYZ,7,0.4636281588447653,14.285714285714285
2025-08-07,GRU,1,0.461326714801444,0.0
2025-08-07,SDF,4,0.46120261732851986,50.0
2025-08-07,YWG,2,0.4532039711191336,0.0
2025-08-07,MIA,5,0.45104693140794216,40.0
2025-08-07,IND,8,0.4504117779783393,12.5
2025-08-07,ONT,1,0.4500902527075813,0.0
2025-08-07,PUJ,1,0.4500451263537905,0.0
2025-08-07,ROC,4,0.448307761732852,25.0
2025-08-07,ATW,6,0.44740523465703963,16.666666666666664
2025-08-07,YOW,3,0.4462695547533093,33.33333333333333
2025-08-07,BOS,8,0.4435412906137184,0.0
2025-08-07,YYC,2,0.44298285198555953,0.0
2025-08-07,BRU,1,0.4417870036101083,0.0
2025-08-07,DAY,4,0.441177797833935,0.0
2025-08-07,SFO,11,0.44026091237282566,18.181818181818183
2025-08-07,SBN,6,0.4381092057761733,0.0
2025-08-07,LIT,3,0.4372442839951865,0.0
2025-08-07,CHS,3,0.4361311672683514,33.33333333333333
2025-08-07,DEN,10,0.43501353790613717,20.0
2025-08-07,RHI,2,0.433822202166065,50.0
2025-08-07,RDU,4,0.4325812274368231,25.0
2025-08-07,DEC,2,0.43174638989169667,0.0
2025-08-07,RSW,3,0.43008423586040917,0.0
2025-08-07,BZN,3,0.42868531889290007,33.33333333333333
2025-08-07,LNK,4,0.4242666967509025,0.0
2025-08-07,MUC,1,0.4223375451263538,0.0
2025-08-07,CRW,3,0.42123947051744876,0.0
2025-08-07,MLI,4,0.41923510830324906,25.0
2025-08-07,TVC,4,0.41916741877256314,0.0
2025-08-07,JAC,2,0.417937725631769,0.0
2025-08-07,MYR,1,0.4118682310469314,0.0
2025-08-07,TUS,1,0.4114169675090253,0.0
2025-08-07,AMS,1,0.4111462093862815,0.0
2025-08-07,MKE,7,0.4101727694687983,0.0
2025-08-07,ASE,1,0.4098375451263538,0.0
2025-08-07,JAX,3,0.40851383874849573,33.33333333333333
2025-08-07,YUL,3,0.4068742478941035,0.0
2025-08-07,MSO,1,0.4060469314079422,0.0
2025-08-07,FOD,2,0.4057084837545126,0.0
2025-08-07,CAK,4,0.4037003610108303,0.0
2025-08-07,LAS,6,0.40351985559566783,33.33333333333333
2025-08-07,DFW,5,0.4007129963898916,0.0
2025-08-07,LGA,12,0.400075210589651,8.333333333333332
2025-08-07,FAT,1,0.3983303249097473,0.0
2025-08-07,PWM,3,0.3935168471720818,0.0
2025-08-07,ECP,1,0.3898014440433213,0.0
2025-08-07,ATL,4,0.3882558664259928,25.0
2025-08-07,MCW,2,0.3880189530685921,50.0
2025-08-07,PHL,3,0.38167870036101076,0.0
2025-08-07,GRR,6,0.3811447051744885,16.666666666666664
2025-08-07,AVP,2,0.38079873646209383,0.0
2025-08-07,ROA,3,0.3785649819494585,33.33333333333333
2025-08-07,AVL,3,0.37800842358604086,0.0
2025-08-07,PIA,4,0.3762748194945848,0.0
2025-08-07,SLC,3,0.37227737665463295,0.0
2025-08-07,SCE,4,0.3681520758122743,0.0
2025-08-07,FRA,2,0.36805054151624544,0.0
2025-08-07,EWR,10,0.35985559566787,0.0
2025-08-07,PLN,2,0.3594539711191336,0.0
2025-08-07,YQB,1,0.3580324909747292,0.0
2025-08-07,GSO,2,0.35622743682310465,0.0
2025-08-07,MEM,4,0.3557310469314079,0.0
2025-08-07,SLN,1,0.3552797833935018,0.0
2025-08-07,BNA,7,0.3550412583806085,0.0
2025-08-07,DCA,11,0.35415162454873644,18.181818181818183
2025-08-07,BDL,4,0.3520758122743682,0.0
2025-08-07,ATH,1,0.3512635379061371,0.0
2025-08-07,SNN,1,0.3500902527075812,0.0
2025-08-07,HSV,2,0.3471796028880866,0.0
2025-08-07,MSY,3,0.33635679903730437,0.0
2025-08-07,TPA,3,0.33024969915764135,0.0
2025-08-07,SUX,1,0.3285198555956679,0.0
2025-08-07,BCN,1,0.3250902527075812,0.0
2025-08-07,MBS,3,0.3198255114320096,0.0
2025-08-07,DUB,1,0.3188176895306859,0.0
2025-08-07,SAV,3,0.31818592057761735,33.33333333333333
2025-08-07,LAF,2,0.31529783393501803,0.0
2025-08-07,SYR,3,0.3078971119133574,0.0
2025-08-07,LHR,3,0.3002557160048135,0.0
2025-08-07,KEF,1,0.2895306859205775,0.0
2025-08-07,AUS,3,0.2835439229843561,0.0
2025-08-07,MEX,1,0.2751805054151624,0.0
2025-08-07,PNS,1,0.2733303249097473,0.0
2025-08-07,CAE,2,0.2730595667870036,0.0
2025-08-07,MGW,1,0.2718862815884476,0.0
2025-08-07,MTY,1,0.265072202166065,0.0
2025-08-07,ABE,2,0.25879963898916963,0.0
2025-08-07,PVD,2,0.23285198555956677,0.0
2025-08-07,HND,1,0.2290162454873646,0.0
2025-08-08,ONT,1,0.7360611510791367,100.0
2025-08-08,MSO,1,0.7209082733812949,100.0
2025-08-08,MBJ,1,0.6910971223021583,100.0
2025-08-08,SJC,1,0.6904676258992806,100.0
2025-08-08,SUN,1,0.6662320143884892,100.0
2025-08-08,BOI,2,0.6458408273381295,100.0
2025-08-08,HSV,2,0.635791366906475,100.0
2025-08-08,ANC,2,0.6045413669064749,50.0
2025-08-08,PUJ,1,0.6027877697841726,100.0
2025-08-08,FRA,2,0.5943120503597122,50.0
2025-08-08,YWG,2,0.5913893884892086,50.0
2025-08-08,RAP,2,0.5763264388489209,50.0
2025-08-08,FAR,4,0.5747751798561151,50.0
2025-08-08,ILM,1,0.5733812949640288,100.0
2025-08-08,ICT,4,0.5724033273381295,75.0
2025-08-08,ABQ,1,0.5674910071942446,100.0
2025-08-08,MCI,6,0.5640212829736211,50.0
2025-08-08,MEM,4,0.5614545863309353,50.0
2025-08-08,PNS,1,0.5611960431654677,100.0
2025-08-08,YVR,2,0.5553956834532374,50.0
2025-08-08,JST,1,0.5550359712230215,100.0
2025-08-08,BGR,2,0.5502023381294964,50.0
2025-08-08,CRW,3,0.5497901678657074,66.66666666666666
2025-08-08,XNA,4,0.546414118705036,75.0
2025-08-08,STL,8,0.5454361510791367,50.0
2025-08-08,SNA,2,0.5452113309352518,0.0
2025-08-08,SEA,6,0.5445593525179856,50.0
2025-08-08,LIT,3,0.5417565947242207,66.66666666666666
2025-08-08,FAI,1,0.5405125899280575,0.0
2025-08-08,ORF,2,0.5394559352517986,50.0
2025-08-08,TUL,4,0.5324190647482014,50.0
2025-08-08,LHR,3,0.5256594724220623,66.66666666666666
2025-08-08,DSM,4,0.5212567446043166,25.0
2025-08-08,SMF,3,0.5189898081534773,33.33333333333333
2025-08-08,CIU,1,0.5160071942446043,0.0
2025-08-08,ASE,1,0.5132194244604316,0.0
2025-08-08,MSN,5,0.5113039568345323,60.0
2025-08-08,CVG,7,0.5105151593011306,28.57142857142857
2025-08-08,RIC,3,0.5101768585131894,33.33333333333333
2025-08-08,GSP,2,0.5065647482014388,50.0
2025-08-08,TPA,3,0.5048411270983213,33.33333333333333
2025-08-08,FCA,2,0.5029451438848921,0.0
2025-08-08,GRB,6,0.501431354916067,33.33333333333333
2025-08-08,MSP,7,0.5009763617677286,42.857142857142854
2025-08-08,GEG,2,0.5007194244604317,0.0
2025-08-08,DAY,4,0.49652652877697845,0.0
2025-08-08,BWI,3,0.495218824940048,33.33333333333333
2025-08-08,OMA,4,0.49470548561151084,50.0
2025-08-08,BIL,1,0.4919514388489209,0.0
2025-08-08,CID,4,0.491726618705036,50.0
2025-08-08,RDU,4,0.491726618705036,50.0
2025-08-08,GSO,2,0.4915242805755396,50.0
2025-08-08,TYS,3,0.4912470023980815,0.0
2025-08-08,SFO,11,0.48736510791366905,36.36363636363637
2025-08-08,EDI,1,0.485431654676259,0.0
2025-08-08,CUN,2,0.4848920863309352,50.0
2025-08-08,SDF,4,0.48481339928057554,25.0
2025-08-08,CMX,3,0.48441247002398075,33.33333333333333
2025-08-08,AVP,2,0.4831609712230216,50.0
2025-08-08,IND,6,0.48237410071942444,16.666666666666664
2025-08-08,PIT,5,0.4822392086330935,20.0
2025-08-08,DTW,7,0.4819116135662898,14.285714285714285
2025-08-08,BZN,3,0.4816696642685851,33.33333333333333
2025-08-08,LEX,4,0.4809015287769784,50.0
2025-08-08,MCW,2,0.4802832733812949,0.0
2025-08-08,PDX,5,0.47954136690647475,40.0
2025-08-08,MDT,4,0.4783273381294964,25.0
2025-08-08,JAC,2,0.4774730215827338,50.0
2025-08-08,SAT,2,0.4764388489208633,0.0
2025-08-08,BUF,4,0.47540467625899285,50.0
2025-08-08,MCO,6,0.4753896882494004,33.33333333333333
2025-08-08,CLE,7,0.4753083247687564,42.857142857142854
2025-08-08,CMH,7,0.47304727646454264,28.57142857142857
2025-08-08,YUL,3,0.47291666666666665,33.33333333333333
2025-08-08,YYZ,7,0.4723856628982528,14.285714285714285
2025-08-08,YYC,2,0.4717176258992805,50.0
2025-08-08,TVC,4,0.4698628597122302,25.0
2025-08-08,PHL,5,0.4658543165467625,20.0
2025-08-08,ATH,1,0.4656025179856115,0.0
2025-08-08,SGF,4,0.46463579136690647,25.0
2025-08-08,BDL,4,0.4618817446043165,25.0
2025-08-08,LAS,6,0.45744904076738613,16.666666666666664
2025-08-08,BTV,2,0.45683453237410065,0.0
2025-08-08,ATW,6,0.4541591726618705,33.33333333333333
2025-08-08,SAN,5,0.4538938848920863,20.0
2025-08-08,YOW,3,0.45202338129496406,0.0
2025-08-08,SLC,3,0.45121402877697836,0.0
2025-08-08,GRR,6,0.4505320743405276,16.666666666666664
2025-08-08,YQB,1,0.4484262589928057,0.0
2025-08-08,DEN,9,0.4483862909672262,11.11111111111111
2025-08-08,PWM,3,0.4459982014388489,33.33333333333333
2025-08-08,ROC,4,0.4454361510791367,25.0
2025-08-08,LNK,4,0.444851618705036,25.0
2025-08-08,FSD,4,0.44304181654676256,0.0
2025-08-08,EWR,10,0.4426978417266187,20.0
2025-08-08,RNO,1,0.441636690647482,0.0
2025-08-08,IAH,11,0.4385014715500327,18.181818181818183
2025-08-08,BNA,7,0.436549331963001,0.0
2025-08-08,FAT,1,0.4319694244604316,0.0
2025-08-08,LAX,11,0.4317650425114454,45.45454545454545
2025-08-08,LAF,2,0.42945143884892084,0.0
2025-08-08,AUS,3,0.42888189448441244,0.0
2025-08-08,SBN,6,0.42726318944844127,33.33333333333333
2025-08-08,SAV,3,0.4249250599520384,33.33333333333333
2025-08-08,EGE,1,0.4241456834532374,0.0
2025-08-08,AVL,3,0.4233962829736211,0.0
2025-08-08,CHO,2,0.4232014388489208,0.0
2025-08-08,SYR,3,0.42101318944844124,33.33333333333333
2025-08-08,SCE,4,0.4205710431654676,25.0
2025-08-08,DFW,5,0.4194694244604317,20.0
2025-08-08,MBS,3,0.4157823741007194,33.33333333333333
2025-08-08,EAU,2,0.4154226618705036,0.0
2025-08-08,MYR,1,0.4135791366906475,0.0
2025-08-08,FWA,4,0.41355665467625896,0.0
2025-08-08,CHS,3,0.4110911270983213,33.33333333333333
2025-08-08,MEX,1,0.4108363309352517,0.0
2025-08-08,BOS,9,0.4103717026378897,11.11111111111111
2025-08-08,IAD,6,0.4098021582733813,0.0
2025-08-08,DLH,3,0.40812350119904073,33.33333333333333
2025-08-08,BHM,2,0.4080710431654676,0.0
2025-08-08,MKE,7,0.40474691675231245,14.285714285714285
2025-08-08,HNL,1,0.4029226618705036,0.0
2025-08-08,MSY,3,0.4021732613908873,33.33333333333333
2025-08-08,ATL,4,0.40046088129496393,0.0
2025-08-08,COS,2,0.39667266187050354,0.0
2025-08-08,RSW,3,0.39485911270983215,0.0
2025-08-08,ALB,3,0.3945143884892086,0.0
2025-08-08,ECP,1,0.3902428057553956,0.0
2025-08-08,ELP,1,0.3862410071942446,0.0
2025-08-08,LGA,14,0.3831384892086331,14.285714285714285
2025-08-08,CLT,3,0.37687350119904073,0.0
2025-08-08,GRU,1,0.3757194244604316,0.0
2025-08-08,RHI,2,0.37349370503597124,0.0
2025-08-08,FLL,3,0.3726169064748201,0.0
2025-08-08,JAX,2,0.37151528776978415,0.0
2025-08-08,ZRH,1,0.3696492805755396,0.0
2025-08-08,KEF,1,0.3693345323741007,0.0
2025-08-08,BRU,1,0.3684352517985612,0.0
2025-08-08,TUS,1,0.3680755395683453,0.0
2025-08-08,CHA,3,0.3673860911270983,0.0
2025-08-08,SJU,2,0.3645908273381295,0.0
2025-08-08,BCN,1,0.3605665467625899,0.0
2025-08-08,MIA,2,0.3585206834532374,0.0
2025-08-08,CAE,2,0.3581160071942445,0.0
2025-08-08,PIA,4,0.35740782374100716,0.0
2025-08-08,ABE,2,0.35460881294964025,0.0
2025-08-08,OKC,4,0.3496402877697842,0.0
2025-08-08,CDG,1,0.3482014388489208,0.0
2025-08-08,DUB,1,0.3375,0.0
2025-08-08,ROA,3,0.33129496402877695,0.0
2025-08-08,MLI,4,0.3290580035971223,0.0
2025-08-08,CAK,4,0.32528102517985613,0.0
2025-08-08,MUC,1,0.3194244604316546,0.0
2025-08-08,DCA,11,0.31229561805101375,9.090909090909092
2025-08-08,SNN,1,0.3102068345323741,0.0
2025-08-08,HND,1,0.3098920863309352,0.0
2025-08-08,AMS,1,0.3091726618705036,0.0
2025-08-08,PHX,4,0.3029226618705036,0.0
2025-08-08,PLN,2,0.3021357913669065,0.0
2025-08-08,FNT,3,0.2967925659472422,0.0
2025-08-08,PVD,2,0.29480665467625894,0.0
2025-08-08,FCO,1,0.2898381294964029,0.0
2025-08-08,FOD,2,0.2575989208633093,0.0
2025-08-08,MXP,1,0.2490107913669064,0.0
2025-08-08,DEC,2,0.22850719424460425,0.0
2025-08-08,SRQ,1,0.2251348920863309,0.0
2025-08-08,MGW,1,0.2063399280575539,0.0
2025-08-08,SUX,1,0.1692895683453237,0.0
2025-08-08,JLN,1,0.1357014388489208,0.0
2025-08-08,MTY,1,0.0892086330935251,0.0
2025-08-08,SLN,1,0.0797661870503597,0.0
2025-08-09,SJC,1,0.7390595009596929,100.0
2025-08-09,EGE,1,0.6844529750479846,100.0
2025-08-09,ONT,1,0.6666986564299423,100.0
2025-08-09,GTF,1,0.6605566218809981,100.0
2025-08-09,RNO,1,0.6561420345489444,100.0
2025-08-09,ILM,1,0.6452495201535509,100.0
2025-08-09,YVR,2,0.6179222648752398,100.0
2025-08-09,MTJ,1,0.6165547024952015,100.0
2025-08-09,GCM,1,0.6128119001919385,100.0
2025-08-09,YWG,2,0.6102687140115164,50.0
2025-08-09,NAS,1,0.6100767754318618,100.0
2025-08-09,PUJ,1,0.608109404990403,100.0
2025-08-09,ORF,2,0.6024232245681382,50.0
2025-08-09,OMA,5,0.6015930902111324,80.0
2025-08-09,PLS,1,0.5983205374280229,100.0
2025-08-09,CMH,6,0.59638515674984,66.66666666666666
2025-08-09,XNA,3,0.5955694177863083,66.66666666666666
2025-08-09,RAP,2,0.591506717850288,100.0
2025-08-09,CVG,4,0.5857485604606526,75.0
2025-08-09,GRR,5,0.5838483685220729,80.0
2025-08-09,HND,4,0.5782149712092131,50.0
2025-08-09,AUA,1,0.5762955854126679,100.0
2025-08-09,ROC,3,0.5742642354446578,66.66666666666666
2025-08-09,RHI,2,0.5710652591170824,50.0
2025-08-09,YUL,3,0.5686980166346768,66.66666666666666
2025-08-09,BGR,1,0.5678502879078695,100.0
2025-08-09,SAT,2,0.5648512476007677,50.0
2025-08-09,TVC,5,0.563915547024952,40.0
2025-08-09,ELP,1,0.561852207293666,100.0
2025-08-09,YHZ,1,0.5615642994241842,100.0
2025-08-09,MSP,6,0.5465211132437621,50.0
2025-08-09,CUN,2,0.5455854126679461,50.0
2025-08-09,TUL,4,0.5355566218809981,50.0
2025-08-09,PVR,1,0.5353166986564298,0.0
2025-08-09,SFO,8,0.5297684740882918,37.5
2025-08-09,ICT,3,0.5286788227767114,33.33333333333333
2025-08-09,MCI,4,0.5278071017274473,50.0
2025-08-09,UVF,1,0.5259117082533589,0.0
2025-08-09,PDX,5,0.5249040307101727,60.0
2025-08-09,SAN,5,0.5225527831094049,40.0
2025-08-09,MSN,5,0.5199616122840691,20.0
2025-08-09,SGF,3,0.5197536788227767,33.33333333333333
2025-08-09,BUF,2,0.5184740882917466,50.0
2025-08-09,BOI,2,0.517130518234165,50.0
2025-08-09,SLN,1,0.5167946257197696,0.0
2025-08-09,ANC,2,0.5158349328214971,50.0
2025-08-09,LIT,2,0.5154990403071017,50.0
2025-08-09,AUS,2,0.5147312859884836,0.0
2025-08-09,GEG,2,0.514419385796545,50.0
2025-08-09,SCE,4,0.5122600767754318,50.0
2025-08-09,MEM,3,0.5106046065259117,33.33333333333333
2025-08-09,BWI,3,0.5060620601407549,33.33333333333333
2025-08-09,BDL,3,0.5053742802303263,0.0
2025-08-09,CAK,4,0.5034309021113244,25.0
2025-08-09,ROA,2,0.5025911708253359,0.0
2025-08-09,MDT,4,0.5015954894433781,50.0
2025-08-09,GRB,6,0.5000719769673704,33.33333333333333
2025-08-09,SDF,3,0.5000159948816378,33.33333333333333
2025-08-09,FRA,2,0.4952735124760076,0.0
2025-08-09,STL,7,0.4950850013709898,14.285714285714285
2025-08-09,CID,4,0.4945657389635316,50.0
2025-08-09,MSO,1,0.4936180422264875,0.0
2025-08-09,PNS,1,0.491506717850288,0.0
2025-08-09,PIA,4,0.4862883877159309,25.0
2025-08-09,MBS,3,0.4850127959053103,33.33333333333333
2025-08-09,GSP,2,0.4815499040307102,50.0
2025-08-09,JAX,3,0.481317978246961,33.33333333333333
2025-08-09,OKC,3,0.4784388995521433,0.0
2025-08-09,SYR,3,0.47727127319257834,33.33333333333333
2025-08-09,YOW,3,0.4754958413307741,33.33333333333333
2025-08-09,COS,2,0.4750959692898272,0.0
2025-08-09,IAH,11,0.47348194032455065,27.27272727272727
2025-08-09,BZN,3,0.4714971209213051,33.33333333333333
2025-08-09,FCA,2,0.46955374280230333,50.0
2025-08-09,SNA,2,0.4688579654510556,0.0
2025-08-09,BTV,2,0.4681861804222648,0.0
2025-08-09,SUN,1,0.4671785028790786,0.0
2025-08-09,YQB,1,0.465067178502879,0.0
2025-08-09,CDG,1,0.4639635316698656,0.0
2025-08-09,AVL,2,0.46273992322456814,50.0
2025-08-09,LNK,4,0.4571857005758157,25.0
2025-08-09,CHO,2,0.45662188099808054,0.0
2025-08-09,DEN,10,0.4563867562380038,40.0
2025-08-09,RDU,4,0.455662188099808,25.0
2025-08-09,LEX,4,0.4553262955854126,25.0
2025-08-09,FCO,1,0.455278310940499,0.0
2025-08-09,MCW,1,0.45489443378119,0.0
2025-08-09,SEA,6,0.4541346769033909,16.666666666666664
2025-08-09,FLL,3,0.4517274472168906,33.33333333333333
2025-08-09,MCO,6,0.45071177223288544,16.666666666666664
2025-08-09,SMF,3,0.45055982085732565,33.33333333333333
2025-08-09,CMX,2,0.44791266794625717,50.0
2025-08-09,GUA,1,0.4437619961612283,0.0
2025-08-09,TYS,4,0.44348608445297494,25.0
2025-08-09,SJU,2,0.4413387715930901,50.0
2025-08-09,ALB,3,0.4394113883557262,0.0
2025-08-09,PWM,3,0.4385476647472808,0.0
2025-08-09,TPA,3,0.4379398592450416,33.33333333333333
2025-08-09,BIL,1,0.4363723608445297,0.0
2025-08-09,SLC,3,0.4345489443378119,0.0
2025-08-09,IAD,6,0.4333333333333333,16.666666666666664
2025-08-09,RIC,3,0.4316058861164427,0.0
2025-08-09,BOS,7,0.4305045242665204,14.285714285714285
2025-08-09,SBN,6,0.4278630838131798,16.666666666666664
2025-08-09,DFW,4,0.4272792706333973,0.0
2025-08-09,EWR,9,0.42527191298784384,0.0
2025-08-09,DSM,4,0.4248320537428023,25.0
2025-08-09,PHL,5,0.4241746641074856,20.0
2025-08-09,FSD,3,0.4216090850927703,0.0
2025-08-09,SUX,1,0.4215451055662187,0.0
2025-08-09,CLT,3,0.4214171465131158,33.33333333333333
2025-08-09,BNA,5,0.4207389635316698,20.0
2025-08-09,CAE,2,0.4193378119001919,50.0
2025-08-09,ABQ,2,0.418162188099808,0.0
2025-08-09,ASE,1,0.418042226487524,0.0
2025-08-09,MKE,5,0.41673704414587326,40.0
2025-08-09,MEX,1,0.4161708253358924,0.0
2025-08-09,FAT,1,0.4060940499040307,0.0
2025-08-09,PIT,4,0.4053982725527831,25.0
2025-08-09,LGA,8,0.40325695777351245,12.5
2025-08-09,CIU,1,0.4011036468330134,0.0
2025-08-09,RSW,3,0.40063979526551496,0.0
2025-08-09,SAV,2,0.4002399232245681,0.0
2025-08-09,MSY,2,0.40016794625719765,0.0
2025-08-09,LAX,9,0.398576455534229,11.11111111111111
2025-08-09,FNT,3,0.3982085732565579,0.0
2025-08-09,LAS,6,0.3926583493282149,16.666666666666664
2025-08-09,DAY,4,0.3922504798464491,0.0
2025-08-09,JAC,2,0.3901871401151631,0.0
2025-08-09,CLE,7,0.38881272278585133,14.285714285714285
2025-08-09,PVD,2,0.3880278310940499,0.0
2025-08-09,YYC,2,0.38788387715930894,0.0
2025-08-09,MUC,1,0.3877159309021113,0.0
2025-08-09,DTW,5,0.38743761996161225,0.0
2025-08-09,ATW,5,0.3864011516314779,0.0
2025-08-09,ATL,4,0.38573656429942416,0.0
2025-08-09,GSO,2,0.38440499040307097,0.0
2025-08-09,CRW,3,0.38317338451695454,0.0
2025-08-09,FAR,3,0.37995841330774144,33.33333333333333
2025-08-09,DCA,6,0.37972648752399224,16.666666666666664
2025-08-09,CHS,3,0.3770633397312859,0.0
2025-08-09,DLH,3,0.3729366602687139,33.33333333333333
2025-08-09,FWA,4,0.37134117082533585,0.0
2025-08-09,IND,7,0.3712983273923772,0.0
2025-08-09,STT,1,0.3679462571976967,0.0
2025-08-09,MLI,4,0.36678262955854124,0.0
2025-08-09,PLN,2,0.3653071017274472,0.0
2025-08-09,BHM,2,0.3634357005758157,0.0
2025-08-09,LHR,3,0.35599808061420335,33.33333333333333
2025-08-09,AVP,2,0.3541266794625719,0.0
2025-08-09,DUB,1,0.3530710172744721,0.0
2025-08-09,MYR,2,0.3523752399232245,0.0
2025-08-09,SJO,1,0.35,0.0
2025-08-09,FOD,1,0.3473128598848368,0.0
2025-08-09,MXP,1,0.3442418426103647,0.0
2025-08-09,HHH,1,0.3395393474088292,0.0
2025-08-09,HNL,1,0.3360844529750479,0.0
2025-08-09,MBJ,1,0.3315738963531669,0.0
2025-08-09,EDI,1,0.3313339731285988,0.0
2025-08-09,PHX,4,0.3280590211132437,0.0
2025-08-09,GRU,1,0.3277351247600767,0.0
2025-08-09,LIR,1,0.3259117082533589,0.0
2025-08-09,SNN,1,0.3259117082533589,0.0
2025-08-09,ATH,1,0.3254318618042226,0.0
2025-08-09,ZRH,1,0.3196737044145873,0.0
2025-08-09,FAI,1,0.315595009596929,0.0
2025-08-09,YYZ,5,0.31548944337811896,0.0
2025-08-09,MGW,1,0.3085412667946257,0.0
2025-08-09,MIA,2,0.3077015355086371,0.0
2025-08-09,SJD,1,0.3049424184261036,0.0
2025-08-09,OGG,1,0.3036468330134356,0.0
2025-08-09,ACK,1,0.2976967370441458,0.0
2025-08-09,JST,1,0.2964971209213052,0.0
2025-08-09,EAU,2,0.2915067178502879,0.0
2025-08-09,SRQ,1,0.2896353166986564,0.0
2025-08-09,KEF,1,0.2794625719769674,0.0
2025-08-09,HSV,2,0.27934261036468333,0.0
2025-08-09,BRU,1,0.2745681381957773,0.0
2025-08-09,DEC,1,0.2727927063339731,0.0
2025-08-09,BCN,1,0.2645393474088292,0.0
2025-08-09,TUS,1,0.2566218809980806,0.0
2025-08-09,ABE,2,0.2488003838771593,0.0
2025-08-09,CHA,3,0.24510556621880994,0.0
2025-08-09,JLN,1,0.2437140115163147,0.0
2025-08-09,AMS,2,0.20724568138195776,0.0
2025-08-09,LAF,1,0.139299424184261,0.0
2025-08-09,MTY,1,0.1165067178502879,0.0
2025-08-10,BIL,1,0.7265709156193896,100.0
2025-08-10,AUA,1,0.7145421903052064,100.0
2025-08-10,FCA,2,0.6942773788150807,100.0
2025-08-10,JAX,1,0.6737432675044883,100.0
2025-08-10,NAS,1,0.6597845601436265,100.0
2025-08-10,AVL,3,0.6561190903650509,100.0
2025-08-10,ORF,2,0.6459605026929982,100.0
2025-08-10,OKC,4,0.639048473967684,75.0
2025-08-10,ICT,3,0.6328695391980851,100.0
2025-08-10,XNA,4,0.6209829443447037,75.0
2025-08-10,RAP,2,0.6089093357271096,50.0
2025-08-10,EDI,1,0.6080789946140037,100.0
2025-08-10,HNL,1,0.6039946140035907,100.0
